Date,Open,High,Low,Close,Volume,Close_time,Asset_volume,Trade_number,Taker_buy_base,Taker_buy_quote
2020-08-16 19:45:00,11841.25000000,11852.63000000,11827.86000000,11833.24000000,226.94340500,2020-08-16 19:45:00,2687297.27648371,5196,100.17231200,1186117.90970348
2020-08-16 20:00:00,11833.24000000,11837.56000000,11815.00000000,11820.06000000,289.08291800,2020-08-16 20:00:00,3418646.19705015,6109,138.96554800,1643391.47325602
2020-08-16 20:15:00,11820.07000000,11831.11000000,11815.00000000,11815.08000000,233.67095100,2020-08-16 20:15:00,2762515.80565716,4538,109.33313000,1292582.83572244
2020-08-16 20:30:00,11815.08000000,11828.53000000,11801.31000000,11828.28000000,275.35615700,2020-08-16 20:30:00,3253073.34900129,5456,126.82009600,1498296.86478357
2020-08-16 20:45:00,11828.28000000,11842.37000000,11820.00000000,11832.00000000,261.67157200,2020-08-16 20:45:00,3096577.95540842,5413,116.47569900,1378431.28760502
2020-08-16 21:00:00,11832.00000000,11859.27000000,11828.00000000,11842.78000000,300.39024000,2020-08-16 21:00:00,3558122.95235242,7071,157.48776900,1865423.81339389
2020-08-16 21:15:00,11842.76000000,11857.37000000,11826.46000000,11827.86000000,237.68225400,2020-08-16 21:15:00,2815713.53826992,5909,88.26889300,1045608.13991072
2020-08-16 21:30:00,11827.87000000,11838.22000000,11820.93000000,11829.47000000,319.42817200,2020-08-16 21:30:00,3778767.17678276,7302,159.51018300,1886861.93457755
2020-08-16 21:45:00,11829.47000000,11839.96000000,11812.01000000,11818.30000000,280.20552700,2020-08-16 21:45:00,3314416.96899937,5850,142.74748000,1688628.90990405
2020-08-16 22:00:00,11818.11000000,11863.56000000,11817.91000000,11822.85000000,452.68645100,2020-08-16 22:00:00,5357940.81151406,9391,253.38281200,2999044.83682369
2020-08-16 22:15:00,11822.86000000,11824.26000000,11812.98000000,11821.10000000,281.80578700,2020-08-16 22:15:00,3330613.74866102,6871,151.80924400,1794219.09946982
2020-08-16 22:30:00,11820.99000000,11826.92000000,11790.03000000,11822.87000000,390.13425600,2020-08-16 22:30:00,4607920.27928492,8547,174.71716100,2063619.76835174
2020-08-16 22:45:00,11822.88000000,11845.00000000,11822.88000000,11842.87000000,228.32889200,2020-08-16 22:45:00,2702029.29595502,6849,120.15059000,1421832.87094741
2020-08-16 23:00:00,11842.86000000,11866.73000000,11836.62000000,11866.49000000,340.40242000,2020-08-16 23:00:00,4033947.12038002,8629,170.38270600,2019148.96624648
2020-08-16 23:15:00,11866.41000000,11878.56000000,11859.24000000,11871.20000000,411.59565000,2020-08-16 23:15:00,4885601.51597952,7665,217.59083800,2582855.40313833
2020-08-16 23:30:00,11871.19000000,11890.00000000,11857.48000000,11875.93000000,469.64594900,2020-08-16 23:30:00,5577157.12892936,7900,226.05295900,2684906.73878981
2020-08-16 23:45:00,11875.94000000,11879.80000000,11846.16000000,11854.75000000,342.15973100,2020-08-16 23:45:00,4058247.84566634,6895,123.00199900,1458979.25066302
2020-08-17 00:00:00,11854.74000000,11864.95000000,11830.35000000,11837.89000000,315.04518600,2020-08-17 00:00:00,3731709.11935318,7507,144.91319400,1716667.53434341
2020-08-17 00:15:00,11837.89000000,11862.00000000,11837.02000000,11856.78000000,223.22814200,2020-08-17 00:15:00,2646294.55396221,5423,87.73564000,1039943.30759184
2020-08-17 00:30:00,11856.67000000,11890.00000000,11856.38000000,11889.99000000,403.33582100,2020-08-17 00:30:00,4791426.25767717,7241,200.22345600,2378536.86206374
2020-08-17 00:45:00,11890.00000000,11908.69000000,11880.00000000,11907.15000000,686.11040100,2020-08-17 00:45:00,8162962.56523450,9548,384.95883200,4579916.23522195
2020-08-17 01:00:00,11907.16000000,11916.16000000,11882.98000000,11892.17000000,550.06003200,2020-08-17 01:00:00,6547113.63566107,9055,288.72889700,3436845.88201204
2020-08-17 01:15:00,11892.17000000,11895.64000000,11866.14000000,11892.61000000,293.17276900,2020-08-17 01:15:00,3483353.45983478,6225,143.50951900,1705105.84044490
2020-08-17 01:30:00,11892.62000000,11898.82000000,11875.00000000,11885.14000000,307.76639700,2020-08-17 01:30:00,3658810.41959309,5961,129.97789400,1545130.97754674
2020-08-17 01:45:00,11885.13000000,11915.68000000,11885.13000000,11911.00000000,288.46533000,2020-08-17 01:45:00,3433689.70121213,6885,161.42491900,1921382.87665977
2020-08-17 02:00:00,11910.99000000,11933.15000000,11841.59000000,11848.98000000,946.61724800,2020-08-17 02:00:00,11258853.78675976,13896,472.40309500,5619726.78309329
2020-08-17 02:15:00,11849.33000000,11861.86000000,11801.00000000,11845.16000000,759.57569000,2020-08-17 02:15:00,8990852.00431735,11484,332.79517100,3939178.52773312
2020-08-17 02:30:00,11845.02000000,11868.61000000,11832.89000000,11858.02000000,372.33382100,2020-08-17 02:30:00,4411885.87199451,8474,202.35629600,2397553.43619228
2020-08-17 02:45:00,11858.02000000,11860.32000000,11816.00000000,11845.31000000,409.91346900,2020-08-17 02:45:00,4850373.11815193,8609,188.46915500,2230015.75024878
2020-08-17 03:00:00,11845.31000000,11845.31000000,11807.23000000,11822.47000000,313.58915500,2020-08-17 03:00:00,3706264.61266170,8427,153.65399100,1815986.15134730
2020-08-17 03:15:00,11822.47000000,11826.44000000,11781.25000000,11809.99000000,533.81269300,2020-08-17 03:15:00,6299237.75773517,9516,219.94518500,2595554.75721435
2020-08-17 03:30:00,11810.00000000,11842.65000000,11809.27000000,11818.95000000,243.86100300,2020-08-17 03:30:00,2884238.12474025,6337,141.56222700,1674208.50110467
2020-08-17 03:45:00,11818.95000000,11849.60000000,11815.48000000,11843.63000000,215.87647000,2020-08-17 03:45:00,2556168.96995853,5929,99.23224800,1175011.72653566
2020-08-17 04:00:00,11843.68000000,11850.22000000,11811.45000000,11818.42000000,215.86242300,2020-08-17 04:00:00,2553656.16973663,5971,105.37646500,1246570.68595818
2020-08-17 04:15:00,11818.42000000,11825.73000000,11798.86000000,11800.00000000,294.53943100,2020-08-17 04:15:00,3478093.31734612,6611,122.58530900,1447802.01559298
2020-08-17 04:30:00,11800.00000000,11850.74000000,11769.78000000,11843.91000000,702.54400600,2020-08-17 04:30:00,8294456.89766834,9249,346.11204700,4086835.17714651
2020-08-17 04:45:00,11843.91000000,11868.00000000,11833.47000000,11860.27000000,326.83818900,2020-08-17 04:45:00,3873558.98868803,5897,182.22966900,2159639.93032393
2020-08-17 05:00:00,11860.26000000,11864.51000000,11840.90000000,11843.60000000,316.29798400,2020-08-17 05:00:00,3748891.39496649,6397,140.50422900,1665356.09456309
2020-08-17 05:15:00,11843.60000000,11861.00000000,11837.48000000,11853.03000000,231.40577000,2020-08-17 05:15:00,2742399.55749376,5217,122.04850700,1446351.21928346
2020-08-17 05:30:00,11853.04000000,11871.15000000,11853.04000000,11860.15000000,286.91924300,2020-08-17 05:30:00,3403582.54988337,5393,174.15597000,2065844.51588619
2020-08-17 05:45:00,11860.14000000,11872.82000000,11840.63000000,11844.71000000,461.30074000,2020-08-17 05:45:00,5471517.04255364,8567,197.81956300,2346567.37180240
2020-08-17 06:00:00,11844.72000000,11858.91000000,11816.49000000,11818.76000000,393.46688400,2020-08-17 06:00:00,4658437.86199309,8531,197.86056900,2342496.60764730
2020-08-17 06:15:00,11818.77000000,11830.71000000,11813.88000000,11822.42000000,345.03526900,2020-08-17 06:15:00,4078821.37230155,7083,161.83321200,1913054.73575335
2020-08-17 06:30:00,11822.43000000,11835.53000000,11805.13000000,11811.74000000,352.98400000,2020-08-17 06:30:00,4174646.92403784,7193,155.54347400,1839894.94923619
2020-08-17 06:45:00,11811.73000000,11828.99000000,11802.35000000,11809.38000000,362.68566300,2020-08-17 06:45:00,4284632.77098246,5993,189.37225000,2237371.30517863
2020-08-17 07:00:00,11809.39000000,11836.90000000,11790.00000000,11829.57000000,492.23320100,2020-08-17 07:00:00,5816513.08803784,7049,232.80642300,2751487.59773091
2020-08-17 07:15:00,11829.56000000,11829.56000000,11818.60000000,11827.95000000,358.07238700,2020-08-17 07:15:00,4233676.40722036,5850,177.83531000,2102675.30819934
2020-08-17 07:30:00,11827.94000000,11835.31000000,11811.71000000,11817.95000000,412.95657100,2020-08-17 07:30:00,4883389.70406566,6722,224.00045600,2648833.21548703
2020-08-17 07:45:00,11817.95000000,11817.95000000,11791.02000000,11800.01000000,425.67394700,2020-08-17 07:45:00,5024695.00610890,8950,171.20335900,2020960.11900316
2020-08-17 08:00:00,11800.00000000,11835.89000000,11785.23000000,11834.50000000,517.23407900,2020-08-17 08:00:00,6109040.06243206,9806,256.02518800,3023967.58201158
2020-08-17 08:15:00,11834.50000000,11846.74000000,11823.65000000,11835.30000000,418.22624600,2020-08-17 08:15:00,4949264.96391059,7082,224.21457500,2653514.15421801
2020-08-17 08:30:00,11835.30000000,11840.79000000,11817.30000000,11817.55000000,335.53794300,2020-08-17 08:30:00,3968787.93437622,5778,138.80746300,1641654.12361422
2020-08-17 08:45:00,11817.55000000,11819.54000000,11795.16000000,11806.37000000,364.29079000,2020-08-17 08:45:00,4300821.77983610,7096,170.10837100,2008289.37131755
2020-08-17 09:00:00,11806.37000000,11811.98000000,11792.32000000,11810.67000000,380.31746100,2020-08-17 09:00:00,4488129.90553560,7615,198.36360000,2340958.23041026
2020-08-17 09:15:00,11810.67000000,11839.81000000,11808.42000000,11833.51000000,392.09686000,2020-08-17 09:15:00,4636183.84300437,7036,207.45060100,2452810.65130410
2020-08-17 09:30:00,11833.50000000,11843.01000000,11813.57000000,11830.71000000,586.65136100,2020-08-17 09:30:00,6939166.22825942,9074,263.83488100,3120868.87113384
2020-08-17 09:45:00,11830.69000000,11836.69000000,11804.54000000,11807.21000000,561.44980500,2020-08-17 09:45:00,6635192.38113863,9386,274.10732400,3239503.61185387
2020-08-17 10:00:00,11806.94000000,11881.84000000,11806.91000000,11879.60000000,726.84910000,2020-08-17 10:00:00,8613653.34846044,10993,401.61094000,4759476.46076532
2020-08-17 10:15:00,11879.70000000,11885.00000000,11856.27000000,11859.69000000,577.83701300,2020-08-17 10:15:00,6857978.68799976,9433,267.01176500,3168706.54880037
2020-08-17 10:30:00,11859.69000000,11865.76000000,11840.72000000,11847.65000000,487.55178300,2020-08-17 10:30:00,5780428.82943057,7962,236.84884100,2808008.54629735
2020-08-17 10:45:00,11847.66000000,11880.54000000,11837.96000000,11868.77000000,571.48854900,2020-08-17 10:45:00,6779054.73876318,9070,292.26981000,3466818.95806069
2020-08-17 11:00:00,11868.97000000,11888.88000000,11853.55000000,11888.87000000,492.68998800,2020-08-17 11:00:00,5850338.85737320,8519,286.62329900,3403613.94176345
2020-08-17 11:15:00,11888.88000000,11890.00000000,11857.38000000,11870.80000000,585.61439100,2020-08-17 11:15:00,6951306.03758294,9069,276.38890900,3280395.40192393
2020-08-17 11:30:00,11870.79000000,11873.78000000,11851.61000000,11865.30000000,541.14272600,2020-08-17 11:30:00,6418495.23009682,8725,222.81263100,2642827.85553477
2020-08-17 11:45:00,11865.30000000,11869.14000000,11850.00000000,11856.31000000,611.29317400,2020-08-17 11:45:00,7248558.71974022,7927,213.60412700,2533448.79917238
2020-08-17 12:00:00,11856.31000000,11880.11000000,11855.47000000,11873.91000000,408.85990000,2020-08-17 12:00:00,4853031.49168040,7119,208.38594300,2473436.11760507
2020-08-17 12:15:00,11873.90000000,11899.00000000,11871.43000000,11888.91000000,632.44975600,2020-08-17 12:15:00,7518291.98179350,8524,315.53656200,3750858.43853396
2020-08-17 12:30:00,11888.90000000,11896.25000000,11859.55000000,11868.81000000,581.39494500,2020-08-17 12:30:00,6903355.60975838,10080,286.18133900,3397846.74453931
2020-08-17 12:45:00,11868.80000000,11872.23000000,11850.00000000,11860.84000000,499.04340400,2020-08-17 12:45:00,5918942.56200205,8676,192.83335200,2287183.95565120
2020-08-17 13:00:00,11860.83000000,11878.80000000,11856.64000000,11873.56000000,426.88284400,2020-08-17 13:00:00,5065990.52940772,7479,225.39782800,2674858.81607963
2020-08-17 13:15:00,11873.56000000,11899.40000000,11868.84000000,11881.49000000,686.15397000,2020-08-17 13:15:00,8155544.67905314,9365,338.50769700,4023376.05390539
2020-08-17 13:30:00,11881.50000000,11900.00000000,11864.71000000,11897.63000000,505.54151900,2020-08-17 13:30:00,6007318.32272422,7722,254.69314000,3026373.02948653
2020-08-17 13:45:00,11897.64000000,11920.00000000,11880.04000000,11908.65000000,924.70502500,2020-08-17 13:45:00,11008015.59590192,11160,517.99739200,6166349.87159300
2020-08-17 14:00:00,11908.67000000,11915.52000000,11859.92000000,11882.95000000,919.28535100,2020-08-17 14:00:00,10927811.24329611,13899,456.54542500,5426870.79651548
2020-08-17 14:15:00,11882.95000000,11896.55000000,11873.25000000,11887.30000000,536.15395900,2020-08-17 14:15:00,6372299.82639603,9496,290.71198600,3455317.98787348
2020-08-17 14:30:00,11887.30000000,11904.54000000,11887.22000000,11898.35000000,710.07141800,2020-08-17 14:30:00,8447163.18717804,8332,428.84216200,5101552.41499053
2020-08-17 14:45:00,11898.35000000,11918.00000000,11880.00000000,11880.90000000,811.33029100,2020-08-17 14:45:00,9656039.19618576,11382,360.54480100,4290815.62542497
2020-08-17 15:00:00,11880.90000000,11904.95000000,11875.00000000,11900.52000000,582.11494700,2020-08-17 15:00:00,6922036.66027524,9203,294.26512100,3498860.59229917
2020-08-17 15:15:00,11901.40000000,12197.99000000,11780.00000000,11931.19000000,7630.72944800,2020-08-17 15:15:00,91572636.95935849,80838,4703.17292700,56488282.99905156
2020-08-17 15:30:00,11931.15000000,12096.00000000,11925.84000000,12087.71000000,2979.40591700,2020-08-17 15:30:00,35850648.76821652,43907,1534.85691700,18470920.34609627
2020-08-17 15:45:00,12088.62000000,12146.48000000,12053.36000000,12119.50000000,2664.56973200,2020-08-17 15:45:00,32242202.88008235,36747,1268.55618300,15350302.75750327
2020-08-17 16:00:00,12119.50000000,12193.55000000,12119.48000000,12140.33000000,3123.11464800,2020-08-17 16:00:00,37989818.03210882,38197,1518.45098800,18469272.97254218
2020-08-17 16:15:00,12140.33000000,12185.99000000,12091.08000000,12122.01000000,1972.73511800,2020-08-17 16:15:00,23957038.35140891,28808,920.04222300,11175631.81399811
2020-08-17 16:30:00,12121.86000000,12167.00000000,12120.82000000,12160.63000000,1420.58131600,2020-08-17 16:30:00,17259258.10734544,20966,704.39518800,8557813.57191974
2020-08-17 16:45:00,12160.62000000,12167.58000000,12132.09000000,12165.10000000,906.60524200,2020-08-17 16:45:00,11017501.62380877,15559,436.32073600,5302279.34067463
2020-08-17 17:00:00,12165.10000000,12185.10000000,12142.59000000,12159.23000000,1060.28245400,2020-08-17 17:00:00,12899418.81946303,14318,489.43023000,5954957.77903925
2020-08-17 17:15:00,12159.26000000,12182.48000000,12129.87000000,12181.74000000,813.45612000,2020-08-17 17:15:00,9886517.12806134,11547,382.79764900,4652687.21616432
2020-08-17 17:30:00,12181.97000000,12356.15000000,12181.97000000,12350.67000000,4850.81888800,2020-08-17 17:30:00,59482716.64402590,48019,2823.59006900,34617939.50602458
2020-08-17 17:45:00,12351.21000000,12455.00000000,12331.55000000,12421.55000000,3961.74162700,2020-08-17 17:45:00,49126955.93667546,44172,2013.75454800,24970129.88310572
2020-08-17 18:00:00,12421.84000000,12468.00000000,12286.00000000,12371.05000000,2693.65267600,2020-08-17 18:00:00,33358041.67066747,32887,1310.54114200,16231333.55317523
2020-08-17 18:15:00,12371.05000000,12374.54000000,12331.55000000,12373.00000000,1500.83430200,2020-08-17 18:15:00,18543513.52311874,19113,798.61433300,9867856.11712200
2020-08-17 18:30:00,12373.00000000,12373.01000000,12307.00000000,12354.82000000,1531.30051800,2020-08-17 18:30:00,18900343.06053101,19706,773.25601500,9543285.66941661
2020-08-17 18:45:00,12354.82000000,12364.14000000,12327.34000000,12363.36000000,1128.61130000,2020-08-17 18:45:00,13934183.70976849,17736,584.48598400,7216095.10056970
2020-08-17 19:00:00,12363.36000000,12398.00000000,12350.47000000,12369.38000000,1070.02292300,2020-08-17 19:00:00,13240697.68604273,16513,478.34870600,5918741.79179694
2020-08-17 19:15:00,12369.41000000,12410.00000000,12315.00000000,12347.88000000,1260.33782300,2020-08-17 19:15:00,15601070.08562401,17316,631.18921200,7814683.55745404
2020-08-17 19:30:00,12348.59000000,12393.43000000,12327.46000000,12379.99000000,757.83542600,2020-08-17 19:30:00,9370205.40972942,12665,364.18426000,4502942.14021878
2020-08-17 19:45:00,12379.98000000,12392.95000000,12354.04000000,12365.06000000,664.69838900,2020-08-17 19:45:00,8227794.71358328,9792,276.57818500,3423511.05358238
2020-08-17 20:00:00,12365.42000000,12386.85000000,12338.84000000,12362.90000000,810.15783000,2020-08-17 20:00:00,10016799.15972208,9880,382.48843900,4728066.90079177
2020-08-17 20:15:00,12361.24000000,12373.59000000,12330.00000000,12334.14000000,872.07398100,2020-08-17 20:15:00,10773056.56326918,9740,352.34070500,4352638.70157208
2020-08-17 20:30:00,12334.13000000,12349.00000000,12329.99000000,12336.56000000,558.74710600,2020-08-17 20:30:00,6895148.70734716,6217,242.16594500,2988442.04440524
2020-08-17 20:45:00,12336.55000000,12340.00000000,12263.04000000,12306.64000000,1117.01200300,2020-08-17 20:45:00,13745797.02887788,16170,496.28787900,6107823.36976265
2020-08-17 21:00:00,12306.64000000,12334.78000000,12291.00000000,12296.08000000,650.26957600,2020-08-17 21:00:00,8005688.39951480,11092,318.37345000,3919617.20724535
2020-08-17 21:15:00,12296.08000000,12324.07000000,12262.78000000,12299.54000000,913.57744300,2020-08-17 21:15:00,11228207.72761292,11488,442.77892400,5440999.64943309
2020-08-17 21:30:00,12299.55000000,12326.13000000,12294.04000000,12324.42000000,456.18110700,2020-08-17 21:30:00,5617500.11023413,7702,186.15375600,2292204.99977910
2020-08-17 21:45:00,12324.43000000,12341.00000000,12320.21000000,12328.53000000,454.23422300,2020-08-17 21:45:00,5601983.45272704,7351,188.23867900,2321529.07201232
2020-08-17 22:00:00,12328.53000000,12359.98000000,12285.40000000,12292.08000000,769.84910500,2020-08-17 22:00:00,9493420.44324417,10185,322.31682900,3975046.39348462
2020-08-17 22:15:00,12291.84000000,12329.70000000,12282.76000000,12319.98000000,497.65763900,2020-08-17 22:15:00,6127572.54340469,6818,202.00210200,2486416.52404833
2020-08-17 22:30:00,12320.00000000,12336.25000000,12300.08000000,12317.99000000,445.81281800,2020-08-17 22:30:00,5493493.03269746,6541,170.24102000,2097451.97244024
2020-08-17 22:45:00,12317.96000000,12324.00000000,12290.91000000,12313.63000000,508.53138500,2020-08-17 22:45:00,6261469.52370155,8182,230.38465000,2836581.57953588
2020-08-17 23:00:00,12314.03000000,12332.16000000,12300.00000000,12331.83000000,347.49450500,2020-08-17 23:00:00,4280204.85346149,8159,198.81235500,2448833.69441464
2020-08-17 23:15:00,12331.82000000,12345.22000000,12296.02000000,12299.67000000,429.06463900,2020-08-17 23:15:00,5287346.74106081,8884,195.27896100,2406360.80156646
2020-08-17 23:30:00,12299.67000000,12301.76000000,12277.88000000,12290.58000000,448.28707900,2020-08-17 23:30:00,5510542.61630974,8961,213.39232000,2623205.62523531
2020-08-17 23:45:00,12290.65000000,12318.89000000,12289.97000000,12315.60000000,382.92880100,2020-08-17 23:45:00,4714035.96056428,7032,185.74610800,2286556.75634332
2020-08-18 00:00:00,12315.55000000,12344.09000000,12313.61000000,12330.00000000,656.70658600,2020-08-18 00:00:00,8097699.54860461,6709,273.75867000,3375364.44735136
2020-08-18 00:15:00,12330.00000000,12349.00000000,12318.30000000,12348.14000000,419.32638100,2020-08-18 00:15:00,5171123.75538763,8850,190.34749200,2347412.81156982
2020-08-18 00:30:00,12348.15000000,12381.37000000,12341.73000000,12377.96000000,662.51472100,2020-08-18 00:30:00,8193062.82810037,9266,344.08571800,4255259.25943856
2020-08-18 00:45:00,12377.84000000,12381.96000000,12346.21000000,12371.51000000,499.09711600,2020-08-18 00:45:00,6170667.51632074,8034,240.49957300,2973530.24980660
2020-08-18 01:00:00,12371.53000000,12406.86000000,12311.36000000,12323.92000000,1274.99525800,2020-08-18 01:00:00,15763854.81488500,15735,573.61869200,7093455.87275364
2020-08-18 01:15:00,12323.93000000,12337.15000000,12297.00000000,12329.69000000,862.03961800,2020-08-18 01:15:00,10619723.43627419,11988,365.14058700,4498020.06740786
2020-08-18 01:30:00,12329.69000000,12329.70000000,12227.43000000,12248.48000000,1500.69723800,2020-08-18 01:30:00,18432047.79478255,18477,676.13715100,8305739.63615564
2020-08-18 01:45:00,12248.48000000,12292.61000000,12210.00000000,12281.13000000,1056.96766000,2020-08-18 01:45:00,12961357.49405141,17608,475.70144600,5833989.24942508
2020-08-18 02:00:00,12281.15000000,12338.00000000,12277.25000000,12330.78000000,818.87148100,2020-08-18 02:00:00,10084177.12331133,16058,422.27227200,5200221.49847321
2020-08-18 02:15:00,12330.79000000,12336.89000000,12300.00000000,12311.34000000,481.17076800,2020-08-18 02:15:00,5925512.53159997,8743,212.53993300,2617791.02099055
2020-08-18 02:30:00,12311.34000000,12333.33000000,12287.28000000,12322.62000000,415.92870700,2020-08-18 02:30:00,5120626.73121008,9034,197.57125800,2432412.70569733
2020-08-18 02:45:00,12322.62000000,12344.96000000,12313.08000000,12337.11000000,408.70201600,2020-08-18 02:45:00,5041161.23177014,8896,180.26619000,2223186.17176313
2020-08-18 03:00:00,12336.98000000,12364.28000000,12322.43000000,12364.27000000,450.46521500,2020-08-18 03:00:00,5559479.99942206,9153,266.69862200,3291487.38613603
2020-08-18 03:15:00,12364.28000000,12387.77000000,12326.18000000,12370.90000000,829.61153300,2020-08-18 03:15:00,10251120.54546146,11845,381.93098500,4718551.95371488
2020-08-18 03:30:00,12370.91000000,12386.71000000,12322.67000000,12339.67000000,554.19441900,2020-08-18 03:30:00,6845067.82426190,11873,268.45997800,3316101.74980325
2020-08-18 03:45:00,12339.67000000,12347.58000000,12305.45000000,12327.33000000,776.88059400,2020-08-18 03:45:00,9573773.12518684,12309,424.42375400,5229788.13322224
2020-08-18 04:00:00,12327.33000000,12339.98000000,12293.05000000,12338.97000000,814.98057300,2020-08-18 04:00:00,10040511.61596648,12639,463.35402800,5709077.98687243
2020-08-18 04:15:00,12338.89000000,12351.08000000,12324.19000000,12339.50000000,508.12722900,2020-08-18 04:15:00,6269827.16569671,9458,244.64567300,3018757.19730279
2020-08-18 04:30:00,12339.49000000,12354.74000000,12327.56000000,12331.63000000,449.95675000,2020-08-18 04:30:00,5554480.06226107,9682,216.68711300,2674812.01623793
2020-08-18 04:45:00,12331.63000000,12355.00000000,12330.68000000,12354.35000000,411.27483400,2020-08-18 04:45:00,5077036.89578175,8478,240.68835800,2971333.74324373
2020-08-18 05:00:00,12354.36000000,12360.56000000,12332.22000000,12335.56000000,442.72220700,2020-08-18 05:00:00,5465646.03300322,9337,218.06608100,2691975.31425707
2020-08-18 05:15:00,12335.43000000,12343.89000000,12288.00000000,12298.56000000,765.21202600,2020-08-18 05:15:00,9425224.21750387,10563,361.25331900,4449355.82298778
2020-08-18 05:30:00,12298.57000000,12311.25000000,12279.54000000,12294.16000000,706.73773700,2020-08-18 05:30:00,8687790.79444251,13539,390.42694600,4799185.27097823
2020-08-18 05:45:00,12294.15000000,12302.45000000,12269.73000000,12299.43000000,507.47212200,2020-08-18 05:45:00,6235927.77175464,10333,225.99335500,2776944.23677927
2020-08-18 06:00:00,12299.43000000,12310.00000000,12261.04000000,12271.38000000,583.10477200,2020-08-18 06:00:00,7165915.73094784,10336,313.98587100,3859079.85396923
2020-08-18 06:15:00,12271.82000000,12288.45000000,12245.01000000,12285.56000000,711.01627800,2020-08-18 06:15:00,8723012.29159234,11402,349.94148400,4293252.51891761
2020-08-18 06:30:00,12285.55000000,12298.00000000,12269.21000000,12279.38000000,516.01389600,2020-08-18 06:30:00,6339397.02389402,8906,236.79266000,2909016.29071322
2020-08-18 06:45:00,12279.38000000,12290.50000000,12219.36000000,12246.15000000,958.76443900,2020-08-18 06:45:00,11743752.05969373,14416,469.85061200,5755080.91145500
2020-08-18 07:00:00,12246.27000000,12269.75000000,12234.07000000,12236.20000000,694.82901200,2020-08-18 07:00:00,8513323.19055774,13835,335.77928700,4113714.00123267
2020-08-18 07:15:00,12236.42000000,12263.90000000,12222.10000000,12251.12000000,643.54465200,2020-08-18 07:15:00,7879397.69855252,10878,355.18986400,4348855.45057765
2020-08-18 07:30:00,12251.13000000,12274.98000000,12248.49000000,12271.61000000,547.58230800,2020-08-18 07:30:00,6714132.25787639,9364,310.82971000,3811133.68465084
2020-08-18 07:45:00,12271.60000000,12274.35000000,12200.00000000,12224.22000000,870.37930500,2020-08-18 07:45:00,10648748.76669744,12151,332.43901500,4069141.80021509
2020-08-18 08:00:00,12224.97000000,12237.95000000,12205.00000000,12213.05000000,707.19953100,2020-08-18 08:00:00,8643148.18664987,11460,360.94585600,4411331.56621829
2020-08-18 08:15:00,12213.05000000,12238.33000000,12192.00000000,12217.38000000,739.39000900,2020-08-18 08:15:00,9035047.70860977,9872,322.01250600,3935174.47894320
2020-08-18 08:30:00,12217.45000000,12253.98000000,12192.25000000,12248.59000000,757.36544700,2020-08-18 08:30:00,9258921.25505735,11072,407.17948900,4976658.11100226
2020-08-18 08:45:00,12249.02000000,12264.90000000,12240.87000000,12255.77000000,653.66937700,2020-08-18 08:45:00,8009162.93812241,8283,353.13391500,4326788.89824590
2020-08-18 09:00:00,12255.76000000,12255.76000000,12240.27000000,12248.27000000,425.85207100,2020-08-18 09:00:00,5215688.88888515,7186,225.62183400,2763328.76940729
2020-08-18 09:15:00,12248.16000000,12267.28000000,12246.43000000,12246.70000000,447.20722300,2020-08-18 09:15:00,5481348.25837354,7718,190.15528700,2330553.44390497
2020-08-18 09:30:00,12246.71000000,12251.27000000,12219.98000000,12228.11000000,585.83570900,2020-08-18 09:30:00,7168966.45616527,8588,273.62843300,3348099.90561890
2020-08-18 09:45:00,12228.11000000,12260.94000000,12228.10000000,12260.77000000,524.13479800,2020-08-18 09:45:00,6418405.55464946,7827,246.26909800,3015899.93672275
2020-08-18 10:00:00,12260.91000000,12271.28000000,12250.00000000,12261.41000000,602.10269300,2020-08-18 10:00:00,7384350.43904126,9364,283.31729000,3474685.26846223
2020-08-18 10:15:00,12261.49000000,12277.01000000,12243.45000000,12275.65000000,568.87871800,2020-08-18 10:15:00,6975007.10165130,8846,293.05786600,3593170.79683240
2020-08-18 10:30:00,12275.65000000,12282.27000000,12262.04000000,12267.13000000,524.41222800,2020-08-18 10:30:00,6435333.41144073,8707,264.05875800,3240507.66343890
2020-08-18 10:45:00,12267.14000000,12267.45000000,12244.63000000,12248.34000000,485.48186600,2020-08-18 10:45:00,5949220.25032384,8892,238.15208700,2918336.64240559
2020-08-18 11:00:00,12248.26000000,12249.71000000,12211.34000000,12241.00000000,612.31588700,2020-08-18 11:00:00,7491344.15752658,10664,243.95903500,2984427.38786723
2020-08-18 11:15:00,12241.00000000,12256.23000000,12231.75000000,12238.51000000,406.84734500,2020-08-18 11:15:00,4981400.24841439,9504,189.76343600,2323363.00414522
2020-08-18 11:30:00,12238.39000000,12257.43000000,12232.69000000,12238.81000000,448.29093600,2020-08-18 11:30:00,5490367.18708336,7993,218.27313100,2673352.73789557
2020-08-18 11:45:00,12238.82000000,12243.24000000,12212.48000000,12217.75000000,657.20031600,2020-08-18 11:45:00,8034087.92104463,9065,310.83612100,3800075.25392351
2020-08-18 12:00:00,12217.98000000,12233.07000000,12202.17000000,12211.99000000,682.89531600,2020-08-18 12:00:00,8342970.29782430,10428,343.74442400,4199595.51194751
2020-08-18 12:15:00,12211.99000000,12241.92000000,12202.00000000,12209.52000000,876.31350400,2020-08-18 12:15:00,10717573.34233113,12877,385.13049900,4710166.11312629
